order_id,order_date,customer,region,category,product,quantity,unit_price
ORD-13257,2025-03-12,"EMERALD CLEANERS, INC.",Virginia,Safety Equipment,First Aid Kit,10,47.80
ORD-12977,46019,HILLTOP HARDWARE,VA ,Food & Beverage,Snack Variety Box,8,$ 35.02
ORD-11623,,HARBOR LIGHT CHURCH INC,MD,Furniture,File Cabinet,1,102.24 USD
ORD-11467,8/30/2025,Atlantic Supply,VA ,ELECTRONICS,Wireless Mouse,2,25.40
ORD-12605,"May 18, 2026",Foxtail Florist LLC,North Carolina,Safety Equipment,Fire Extinguisher,3,$72.08
ORD-12870,12/7/2025,Tidewater Roofing LLC,NC,CLEANING,Mop Kit,5,$ 36.44
ORD-13705,46008,Nansemond Nursery Company,D.C.,Safety Equipment,First Aid Kit,3,$ 42.80
ORD-14380,"May 26, 2025",Landstown  Pediatrics Co.,virginia,Cleaning  ,Disinfectant 4-Pack,1,$29.12
ORD-13239,4/3/2025,Jetty Joe's Tackle Company,NC,Cleaning,Mop Kit,2,$ 37.54
ORD-13121,2025-10-17,DRIFTWOOD  DECOR,Washington DC,food & beverage,Water Cooler Jug,2,$ 12.72
ORD-11813,02-Sep-25,Redwing Auto Parts LLC ,DC,Electronics,Wireless Mouse,4,$24.20
ORD-13032,2025-09-01,lighthouse daycare , NC,Cleaning  ,Mop Kit,3,37.43
ORD-10858,9/17/2025,HILLTOP HARDWARE ,sc , Furniture,File Cabinet,2,$ 103.01
ORD-11044,4/9/2025,Redwing Auto Parts,Virginia,Electronics,Wireless Mouse,5,24.66
ORD-12596,"June 08, 2025","Zenith HVAC, Inc.",VA ,furniture,Bookshelf,1,$ 119.52
ORD-10558,46102,Ironclad Fitness,MD,Food & Beverage,Coffee 5lb Bag,5,$ 50.13
ORD-13393,"September 26, 2025",JAMES RIVER TOURS ,SC,Cleaning,Mop Kit,3,$ 35.18
ORD-13733,01-Aug-25,Yorktown Catering Inc,Maryland,SAFETY EQUIPMENT,First Aid Kit,5,44.48 USD
ORD-13366,"June 22, 2025",yorktown  catering company,Maryland,Cleaning,Hand Soap Case,1,28.38
ORD-12510,3/2/2025,HILLTOP  HARDWARE COMPANY,dc,Furniture,Bookshelf,3,$112.50
ORD-11156,"January 30, 2026",lighthouse  daycare,SC,Cleaning,Mop Kit,1,$ 38.57
ORD-13877,45857,"Quality Crab Co, Inc.",sc ,Cleaning,Mop Kit,4,$ 39.57
ORD-12296,4/26/2026,NORFOLK  NOTARY LLC,va,F&B,Snack Variety Box,2,$35.57
ORD-10863,5/12/2026,Wavecrest Hotel,VA ,Electronics,Wireless Mouse,2,$ 26.77
ORD-14153,2025-12-17,VIRGINIA BEACH VETS ,md,Electronics,Wireless Mouse,1,25.96
ORD-12839,20-Oct-25,LIGHTHOUSE DAYCARE,sc ,Furniture,Task Chair,10,$ 163.17
ORD-12884,45988,foxtail florist,MD,Furnture,Standing Desk,1,$ 388.10
ORD-13161,10/13/2025,"FOXTAIL FLORIST, INC.",nc,Ofice Supplies,Whiteboard,10,65.65
ORD-12657,2025-12-19,landstown pediatrics,Maryland,office supplies,Stapler Set,2,17.73
ORD-10956,2025-05-29,"Gull Point Marina, Inc.",Virginia,Safety Equipment,Safety Vest 10-Pack,8,49.87
ORD-10410,2025-02-20,oceanfront surf shop ,sc ,Electronics,27in Monitor,2,224.20 USD
ORD-13128,5/4/2025,Dominion Cafe Co.,North Carolina,Electronics ,Label Printer,5,$ 134.47
ORD-10872,2026-01-06,NANSEMOND  NURSERY INC,D.C.,electronics,Wireless Mouse,-1,$ 23.82
ORD-14677,2/22/2026,Eastline Logistics Company,dc,Furnture,Task Chair,1,162.91 USD
ORD-12702,2025-07-29,James River Tours,MD,Electronics,Wireless Mouse,10,25.48
ORD-10614,06-Mar-25,"Wavecrest Hotel, Inc.",VA ,Food & Beverage,Water Cooler Jug,8,$12.86
ORD-12328,2025-06-24,"Emerald Cleaners, Inc.",sc ,Furniture,Bookshelf,2,118.26
ORD-12436,12/6/2025,Foxtail Florist Inc,md,Food and Beverage,Snack Variety Box,10,38.08
ORD-13456,05/24/25,"Uptown  Barbers, Inc.",Maryland,Safety Eqipment,Wet Floor Signs,1,19.96 USD
ORD-10078,2026-02-01,Inlet Ice Cream Company,MD,Furniture,Bookshelf,2,$ 120.07
ORD-14708,02/15/25,Wavecrest  Hotel,va,Furniture,Task Chair,4,167.03
ORD-11257,"April 27, 2025",First Colony Realty,SC,Furniture,Bookshelf,10,$ 120.31
ORD-13869,3/27/2026,"Beacon Bookkeeping, Inc.",NULL,Furniture,Bookshelf,1,$111.57
ORD-11239,"July 16, 2025",landstown pediatrics inc,sc ,cleaning,Mop Kit,1,35.95 USD
ORD-11599,2025-11-11,chesapeake  motors company,D.C.,Food & Beverage,Coffee 5lb Bag,5,47.83
ORD-13489,5/14/2025,Jetty Joe's Tackle LLC,DC,OFFICE SUPPLIES,Stapler Set,1,$ 17.71
ORD-12387,01/14/26,Virginia Beach Vets,MD,Ofice Supplies,Ink Cartridge,1,33.46 USD
ORD-13010,04-Aug-25,Chesapeake  Motors Company,-,Electronics,Wireless Mouse,10,$ 25.35
ORD-12431,07/23/25,PEMBROKE  LAW GROUP INC,South Carolina,Food & Beverage,Coffee 5lb Bag,3,$51.23
ORD-11081,45772,"Tidewater  Roofing, Inc.",sc ,Cleaning,Disinfectant 4-Pack,1,26.51 USD
ORD-13270,2025-02-03,Lighthouse Daycare ,SC,office supplies,Stapler Set,1,17.95
ORD-14264,"March 08, 2025",Gull Point Marina Inc,dc,Cleaning  ,Mop Kit,10,$ 36.90
ORD-11733,07/24/25,Yorktown Catering Company,NC,Electroncs,Label Printer,-1,142.33 USD
ORD-12899,3/2/2025,EMERALD CLEANERS,dc,Office supplies,Copy Paper Case,4,42.40
ORD-12204,"March 17, 2026",Chesapeake Motors,D.C.,Furniture,Standing Desk,2,$412.12
ORD-11626,"December 07, 2025",Driftwood  Decor,VA,Safety Equipment,First Aid Kit,8,$43.90
ORD-12451,4/28/2025,Pembroke Law Group,Virginia,Cleaning  ,Disinfectant 4-Pack,1,$26.22
ORD-13691,45826,Inlet Ice Cream Inc,SC,Furniture,Standing Desk,4,380.57 USD
ORD-13567,10-Jan-25,DOMINION  CAFE , NC,Safety equip.,Fire Extinguisher,2,$ 70.83
ORD-13749,2025-03-25,Ironclad  Fitness Company,Washington DC, Furniture,File Cabinet,1,$96.68
ORD-14483,25-May-25,Tidewater Roofing Inc ,md,Safety equip.,Wet Floor Signs,2,20.04 USD
ORD-14174,"July 21, 2025",Harbor Light Church Co.,NC,Food & Beverage,Snack Variety Box,-2,$35.36
ORD-13575,17-Apr-26,Marlin Print Shop Company,Washington DC,furniture,Bookshelf,2,$ 121.00
ORD-14529,2025-03-17,NORFOLK NOTARY,Washington DC,Furniture,Standing Desk,8,398.12 USD
ORD-14617,2026-02-22,Greenbrier Gym,DC,FURNITURE,Standing Desk,1,389.57
ORD-14539,4/27/2025,Yorktown Catering Inc ,D.C.,FOOD & BEVERAGE,Water Cooler Jug,8,13.05 USD
,07/31/25,OCEANFRONT SURF SHOP COMPANY ,VA ,Food and Beverage,Coffee 5lb Bag,5,$ 48.56
ORD-11092,3/7/2025,Chesapeake Motors,nc,Electronics,USB-C Dock,4,91.93 USD
ORD-10557,2025-01-25,Bayview Dental,md,Electronics,Label Printer,1,$ 142.08
ORD-13621,12-May-26,"Wavecrest Hotel, Inc.",MD,Cleaning,Disinfectant 4-Pack,5,28.67 USD
ORD-12077,45786,greenbrier  gym,sc ,cleaning,Trash Liners Box,1,$22.35
ORD-14814,2026-04-27,beacon bookkeeping,nc,furniture,Task Chair,4,$172.05
ORD-10611,06-Aug-25,"pembroke law group, inc.",Maryland,Food & Beverage,Tea Sampler,2,$ 20.56
ORD-12659,6/8/2025,Nansemond Nursery,Washington DC,Safety equip.,Fire Extinguisher,2,64.44
ORD-14962,20-Apr-25,Marlin Print Shop,MD,Ofice Supplies,Copy Paper Case,3,$41.52
ORD-14491,45888,Chesapeake  Motors Company,sc ,Food & Beverage,Coffee 5lb Bag,1,$48.71
,46044,Lighthouse Daycare Company ,D.C., Furniture,Task Chair,8,153.55
ord 12498,45715,Norfolk  Notary,South Carolina,SAFETY EQUIPMENT,Safety Vest 10-Pack,1,53.99
ORD-13193,10/3/2025,Inlet Ice Cream Company,D.C.,F&B,Tea Sampler,5,20.44
ORD-10358,"April 21, 2026",ZENITH HVAC LLC ,Maryland,Electronics ,USB-C Dock,1,93.71
ORD-14399,04/22/25,"Pembroke Law Group, Inc.",virginia,safety equipment,First Aid Kit,1,$48.26
ORD-14662,3/25/2026,Gull Point Marina,MD,Cleaning,Mop Kit,3,37.16
ORD-13820,26-May-26,Virginia Beach Vets,NC,Office Supplies,Ink Cartridge,4,33.72 USD
ORD-11774,2025-07-16,Atlantic Supply,VA ,Food & Beverage,Snack Variety Box,5,$35.68
ORD-12100,4/16/2026,Dominion Cafe ,VA ,Safety Equipment,Fire Extinguisher,5,68.47 USD
ORD-10630,10/13/2025,PEMBROKE LAW GROUP CO.,nc,Food & Beverage,Snack Variety Box,1,$ 34.79
ORD-11402,,Tidewater Roofing,South Carolina,SAFETY EQUIPMENT,Safety Vest 10-Pack,10,52.13
ORD-12247,2026-04-22,"Emerald  Cleaners, Inc.",MD,Food & Beverage,Snack Variety Box,2,36.95
ORD-11770,2/4/2026,"tidewater roofing, inc. ",dc,Food & Beverage,Snack Variety Box,5,37.81 USD
ord 14445,06/02/25,Landstown Pediatrics Company ,sc ,Food & Beverage,Coffee 5lb Bag,1,$48.39
ORD-10581,"February 15, 2026",oceanfront surf shop,South Carolina,Safety Equipment,Fire Extinguisher,2,$64.63
ORD-10057,5/19/2025,"osprey optics, inc.",Maryland,Office Supplies,Stapler Set,10,18.71
ORD-13348,2025-10-24,Landstown Pediatrics,VA,safety equipment,Safety Vest 10-Pack,3,$51.17
ORD-13963,04/06/25,JAMES RIVER TOURS LLC, NC,Ofice Supplies,Copy Paper Case,1,41.04 USD
ORD-13069,46081,"MOUNT TRASHMORE MINI GOLF, INC.",MD, Furniture,File Cabinet,3,$ 105.74
ORD-13172,"November 29, 2025","First Colony Realty, Inc.",sc ,cleaning,Mop Kit,2,38.88 USD
ORD-11862,12/28/2025,eastline logistics company, NC,Food & Beverage,Tea Sampler,1,21.78
ORD-14918,45791,YORKTOWN CATERING LLC,va,Furniture,File Cabinet,1,103.09
ORD-13480,45943,Inlet Ice Cream Inc,dc,Furniture,Standing Desk,1,370.56
ORD-13166,46038,Driftwood  Decor ,sc ,Cleaning,Disinfectant 4-Pack,2,26.93 USD
ORD-11302,7/30/2025,xpress couriers llc,D.C.,FURNITURE,Standing Desk,8,$381.44
ORD-12829,46020,Emerald Cleaners Co.,D.C.,Food & Beverage,Tea Sampler,10,23.05 USD
ORD-10890,45692,Atlantic Supply, NC,Cleaning,Hand Soap Case,1,29.02 USD
ORD-13936,07-Nov-25,quality crab co,Virginia,Safety Equipment,Wet Floor Signs,2,20.36
ord 12400,46014,Jetty Joe's Tackle,NC,Electronics,Label Printer,8,138.66 USD
ORD-14088,2025-07-09,LANDSTOWN  PEDIATRICS,null,Cleaning  ,Hand Soap Case,10,$ 30.23
ORD-14635,"April 27, 2026",Norfolk Notary,nc,Furniture,Task Chair,2,160.39
ORD-10745,5/16/2026,Redwing Auto Parts Inc ,DC,Electroncs,27in Monitor,2,216.98 USD
ORD-13806,2025-03-27,JAMES RIVER TOURS CO.,Maryland,ELECTRONICS,27in Monitor,4,$228.24
ORD-12705,45925,Xpress Couriers Co.,virginia,Office supplies,Copy Paper Case,1,41.46 USD
ORD-12352,3/11/2026,atlantic supply, NC,Food & Beverage,Tea Sampler,2,21.82 USD
ORD-10092,30-Jan-25,WAVECREST HOTEL INC,DC,Electroncs,Label Printer,2,139.84
ORD-12340,2025-03-09,Mount Trashmore Mini Golf Inc ,NULL,food & beverage,Water Cooler Jug,2,13.74 USD
ORD-12843,10/21/2025,Uptown  Barbers ,Washington DC,Electronics,Wireless Mouse,5,23.78 USD
ORD-10851,02/12/26,Uptown Barbers LLC,North Carolina,Electronics,Wireless Mouse,2,25.19 USD
ORD-11685,46091,EMERALD CLEANERS ,DC,Cleaning,Hand Soap Case,1,31.59
ORD-13144,4/8/2025,Osprey  Optics,Maryland,electronics,USB-C Dock,10,93.58 USD
ORD-14627,"August 07, 2025",zenith hvac co.,virginia,OFFICE SUPPLIES,Stapler Set,8,18.89 USD
ORD-10530,"March 10, 2026",Foxtail  Florist Inc,Maryland,Safety Eqipment,First Aid Kit,1,45.51 USD
ORD-11647,2025-10-11,Lighthouse Daycare Co.,MD,Furniture,Standing Desk,1,391.79 USD
ORD-10622,"January 09, 2025","chesapeake motors, inc.",MD,furniture,File Cabinet,3,94.69 USD
ORD-10569,2026-04-13,Virginia Beach Vets LLC ,Maryland,Furniture,File Cabinet,1,99.04 USD
ORD-14727,3/20/2026,Emerald  Cleaners Inc,Maryland,safety equipment,Fire Extinguisher,1,$ 66.23
ORD-12602,2025-04-01,Foxtail Florist,SC,Food & Beverage,Coffee 5lb Bag,1,$46.72
ORD-14231,45870,Uptown Barbers,nc,Cleaning,Disinfectant 4-Pack,1,$28.43
ORD-10190,12/24/25,MOUNT TRASHMORE MINI GOLF INC,sc ,Safety Equipment,First Aid Kit,8,42.95
ORD-11957,2026-02-11,Dominion  Cafe Inc,MD,Food & Beverage,Water Cooler Jug,2,12.95
ORD-11365,45800,Norfolk Notary,md,Food & Beverage,Coffee 5lb Bag,4,$ 46.07
ord 13216,01/24/25,Jetty  Joe's Tackle,South Carolina,Food & Beverage,Coffee 5lb Bag,10,$49.20
ORD-10859,"October 17, 2025",Pembroke Law Group,SC,ELECTRONICS,27in Monitor,3,232.44
ORD-13249,45898,DOMINION CAFE,nc,CLEANING,Mop Kit,10,36.23
ORD-12777,8/2/2025,"Virginia Beach Vets, Inc.",Washington DC,Food & Beverage,Water Cooler Jug,2,$13.58
ORD-10405,2025-06-07,Quality Crab Co,SC,Office Supplies,Stapler Set,2,19.61 USD
ord 11339,1/27/2025,hilltop  hardware,sc ,Office supplies,Ink Cartridge,2,33.31
ORD-11904,03/10/25,First Colony Realty Inc,DC,Safety Equipment,Wet Floor Signs,1,20.48
ORD-10701,12/25/2025,"LIGHTHOUSE  DAYCARE, INC.",Maryland,Safety Equipment,Wet Floor Signs,3,$ 21.49
ORD-14361,5/23/2026,Osprey Optics ,nc,Electronics,Wireless Mouse,4,24.50 USD
ORD-12246,12/19/25,Inlet  Ice Cream LLC,virginia,Safety Eqipment,Fire Extinguisher,1,69.11 USD
ORD-14306,3/29/2025,Pembroke Law Group Inc ,NC,Cleaning,Hand Soap Case,2,$ 28.94
ORD-12038,2025-12-18,oceanfront surf shop llc,VA ,Electronics,Wireless Mouse,3,$ 24.19
ORD-10080,04/21/26,Greenbrier Gym Co.,va,Safety Equipment,Fire Extinguisher,5,$67.29
ORD-10592,"June 23, 2025",lighthouse daycare inc,Maryland,Furniture,Standing Desk,5,$374.68
ORD-13261,46014,Gull Point Marina Company,null,Cleening,Disinfectant 4-Pack,3.0,27.64
ORD-12573,2025-11-03,Emerald  Cleaners,Maryland,Office supplies,Ink Cartridge,1,$ 30.32
ORD-11551,12/21/2025,Norfolk Notary Company,Virginia, Furniture,Task Chair,1,$159.57
ORD-10778,45928,Chesapeake Motors Co.,South Carolina,Electroncs,Wireless Mouse,1,$ 26.42
ORD-14589,45742,ironclad fitness company ,DC,Food & Beverage,Tea Sampler,1,21.21 USD
ORD-10525,30-Mar-25,inlet ice cream,SC,Office Supplies,Whiteboard,5,62.84
ord 13933,"October 15, 2025",Uptown  Barbers,virginia,SAFETY EQUIPMENT,First Aid Kit,1,43.96
ORD-10669,46170,"Bayview Dental, Inc. ",dc,Food & Beverage,Water Cooler Jug,2,$ 13.30
ORD-11107,"October 22, 2025","KETTLE & CRUMB BAKERY, INC.",Virginia,FURNITURE,Standing Desk,1,407.88 USD
ORD-12648,"September 27, 2025",PEMBROKE LAW GROUP,DC,Office Supplies,Copy Paper Case,2,$41.21
ord 11386,3/9/2026,chesapeake motors co.,md,Furniture,Standing Desk,3,383.59 USD
ORD-11040,02-Aug-25,Emerald Cleaners Company,nc,Furnture,Task Chair,2,165.43 USD
ORD-14900,04/29/26,HILLTOP HARDWARE,D.C.,Cleaning  ,Disinfectant 4-Pack,1,28.01 USD
ORD-11566,9/12/2025,First Colony Realty,va,Food and Beverage,Coffee 5lb Bag,5,50.77
ORD-10391,45769,Marlin Print Shop Company,dc,Electronics,27in Monitor,1,231.06
ORD-11103,45955,Bayview Dental Co.,nc,Cleaning  ,Mop Kit,10,$ 37.19
ORD-14245,15-Mar-25,Oceanfront Surf Shop,North Carolina,Safety Equipment,First Aid Kit,10,$ 44.37
ORD-13538,02/17/26,Zenith HVAC Inc,SC,Safety Equipment,First Aid Kit,10,47.21
ORD-10189,45680,Eastline Logistics Company,North Carolina,Food & Beverage,Tea Sampler,5,21.87 USD
ORD-10709,"July 30, 2025",kettle & crumb bakery company,North Carolina,Cleaning,Trash Liners Box,5,$ 24.44
ord 10151,26-Mar-25,"Lighthouse Daycare, Inc.",MD,Furniture,Bookshelf,4,$ 120.30
ORD-11792,08/07/25,NANSEMOND NURSERY COMPANY ,DC,CLEANING,Mop Kit,3,$38.77
ORD-14374,"May 08, 2025",Mount Trashmore Mini Golf,VA ,furniture,Standing Desk,8,372.70
ORD-11988,46152,"Eastline Logistics, Inc.",SC,Office supplies,Copy Paper Case,4,$43.69
ORD-12862,08/19/25,DRIFTWOOD DECOR CO.,sc ,Furniture,Bookshelf,10,119.39 USD
ORD-10415,18-Dec-25,Lighthouse Daycare Co.,nc,Food & Beverage,Coffee 5lb Bag,8,50.14
ORD-11847,45934,Pembroke Law Group,Washington DC,Office Supplies,Ink Cartridge,8,$ 33.04
ORD-11240,2/18/2025,"Mount  Trashmore Mini Golf, Inc. ",md,ELECTRONICS,Label Printer,1,139.48
ORD-11640,5/31/2025,GULL POINT MARINA CO. ,MD,Furnture,File Cabinet,5,99.79
ORD-10829,3/26/2026,Mount Trashmore Mini Golf Co. ,SC,Electronics,USB-C Dock,10,95.88
ORD-11561,"August 12, 2025","Kettle & Crumb Bakery, Inc. ",Virginia,Cleaning,Disinfectant 4-Pack,3,$ 27.92
ORD-13359,08/30/25,yorktown catering,DC,Furniture,Bookshelf,3,111.45
ORD-14747,10/3/2025,Landstown Pediatrics Inc,nc,Cleaning,Disinfectant 4-Pack,3,$ 27.62
ORD-14775,45938,Inlet Ice Cream Company,Washington DC,Electronics ,Label Printer,8,142.72 USD
ORD-13533,45711,REDWING AUTO PARTS CO.,sc ,Electronics,Wireless Mouse,3,$26.71
ORD-10776,16-Jan-25,Salem Lanes Bowling Co. ,nc,Safety Equipment,Fire Extinguisher,3,$ 64.03
,2026-05-26,"JETTY JOE'S TACKLE, INC.",sc ,Office supplies,Whiteboard,3,$63.86
ORD-13194,03/01/25,Tidewater Roofing Inc,virginia,Cleaning,Trash Liners Box,1.0,$24.57
ORD-10480,"September 13, 2025",zenith hvac llc,Washington DC,FURNITURE,Bookshelf,2,109.75
ORD-13713,2025-05-26,QUALITY  CRAB CO LLC,va,Safety Equipment,First Aid Kit,10.0,$ 44.16
ORD-14226,2/19/2025,Jetty Joe's Tackle ,sc ,Office Supplies,Ink Cartridge,3,32.06 USD
ORD-12316,46144,oceanfront surf shop, NC,Food & Beverage,Coffee 5lb Bag,8,$50.45
ORD-12516,45917,SALEM LANES BOWLING,NC,Electronics,Wireless Mouse,2,$25.41
ORD-10149,"March 19, 2025",harbor light church,North Carolina,Cleaning,Hand Soap Case,1,$ 31.61
ORD-12675,45942,James River Tours ,SC,Cleaning,Trash Liners Box,1,$ 23.80
ORD-10874,2025-01-01,"First Colony Realty, Inc.",DC,Electronics,Wireless Mouse,4,$24.27
ord 10291,2025-02-05,chesapeake  motors,North Carolina,Electroncs,Label Printer,10,141.50 USD
ORD-12291,45839,Salem Lanes Bowling Inc,SC,Electronics,27in Monitor,1,$215.80
ORD-11804,05/22/25,Pembroke Law Group Co.,md,Electroncs,USB-C Dock,2,$ 93.36
ORD-14454,"August 09, 2025",Osprey Optics,va,ELECTRONICS,Wireless Mouse,1,23.86 USD
ORD-12678,10/25/2025,redwing auto parts,SC,Electronics,Wireless Mouse,1,$24.72
ORD-10903,2/19/2025,dominion cafe,va,FURNITURE,Bookshelf,2,120.37 USD
ORD-11140,2/20/2026,Cardinal Pest Control Company,Virginia,Electronics,Wireless Mouse,4.0,26.36
ORD-10955,2026-02-11,"TIDEWATER ROOFING, INC.",virginia,Cleening,Hand Soap Case,2,29.29 USD
ORD-11385,27-Feb-25,CARDINAL  PEST CONTROL ,sc ,Food & Beverage,Water Cooler Jug,5,12.64
ORD-11426,2026-01-23,KETTLE & CRUMB BAKERY,MD,Food & Beverage,Snack Variety Box,2,35.65
ORD-12236,46107,INLET ICE CREAM,MD,Electronics ,Label Printer,1,$ 140.92
ORD-10229,"January 15, 2025","KEMPSVILLE  KARATE, INC.",nc,Food & Beverage,Coffee 5lb Bag,2,50.54
ORD-12983,2025-08-01,Foxtail Florist, NC,Cleaning  ,Hand Soap Case,1,31.03
ORD-11642,07-Jan-25,greenbrier gym,md,Office Supplies,Whiteboard,1,64.19 USD
ORD-14066,05/19/25,marlin print shop company,NC,Electronics,Wireless Mouse,8,$23.86
ORD-11509,15-May-25,gull point marina inc,va,Food & Beverage,Snack Variety Box,2,$ 38.80
ORD-11063,5/26/2025,IRONCLAD  FITNESS,South Carolina,Office Supplies,Stapler Set,4,18.12 USD
ORD-13375,04/08/25,Uptown Barbers,Maryland,Cleaning  ,Mop Kit,3,$37.18
ORD-14134,"May 09, 2025",First Colony Realty Inc,North Carolina,Furniture,File Cabinet,1,99.09 USD
ORD-11034,"December 28, 2025",eastline logistics co.,dc,Furniture,Bookshelf,5,120.40 USD
ORD-13600,45800,WAVECREST  HOTEL,MD,Cleaning,Disinfectant 4-Pack,2,$ 27.58
ORD-10594,05/07/25,CHESAPEAKE MOTORS LLC,va,Furniture,Task Chair,3,$163.22
ORD-13134,28-Dec-25,Marlin Print Shop LLC ,sc ,Furniture,File Cabinet,5,96.51 USD
ORD-14601,45978,Dominion Cafe,Washington DC,Safety Equipment,Wet Floor Signs,2,20.83 USD
,"August 12, 2025","Norfolk  Notary, Inc.",virginia,Ofice Supplies,Ink Cartridge,1,32.62
ORD-11448,5/10/2025,kempsville karate,Virginia,Food & Beverage,Snack Variety Box,8,37.86
ORD-13035,"April 11, 2025",kempsville karate,MD,Food and Beverage,Snack Variety Box,1,37.87
ORD-14409,"April 15, 2026",KEMPSVILLE KARATE COMPANY,n/a,Office supplies,Whiteboard,5,67.86 USD
ORD-13692,46086,uptown barbers inc ,South Carolina,Cleaning  ,Mop Kit,1,37.19 USD
ORD-14055,23-May-26,foxtail florist,md,FURNITURE,Task Chair,2,161.20 USD
ORD-11157,"June 09, 2025",Bayview Dental,North Carolina,furniture,Standing Desk,1,387.36 USD
ORD-12324,3/12/2026,Mount Trashmore Mini Golf Inc,sc ,Electronics,27in Monitor,1,212.73 USD
ORD-10274,"December 13, 2025",INLET ICE CREAM,VA,Safety Equipment,First Aid Kit,1,$ 44.21
ORD-14876,"August 31, 2025",Wavecrest  Hotel,na,Safety Equipment,First Aid Kit,3,$ 47.62
ORD-11906,09/10/25,"Foxtail  Florist, Inc. ",nc,Safety Equipment,Wet Floor Signs,8,$21.39
ORD-11776,09/04/25,Cardinal Pest Control,Maryland, Furniture,Task Chair,2,170.37
ORD-12576,2025-08-16,JAMES RIVER TOURS,Maryland,Cleaning  ,Trash Liners Box,1,24.00 USD
ORD-12922,2025-08-23,REDWING AUTO PARTS,South Carolina,Electronics,Label Printer,-1,130.76
ORD-14278,"October 27, 2025","Redwing Auto Parts, Inc.",North Carolina,Furniture,Task Chair,10,166.34
ORD-13383,29-Apr-26,First Colony Realty,va,food & beverage,Water Cooler Jug,5.0,13.35 USD
ORD-14728,2025-01-03,beacon  bookkeeping,N/A,Safety Equipment,Safety Vest 10-Pack,3,51.68 USD
ORD-12514,08-May-25,Pembroke Law Group,VA,Office supplies,Copy Paper Case,2,40.99 USD
ORD-14948,12/29/2025,BAYVIEW DENTAL,sc ,Furniture,Bookshelf,2,117.06
ORD-10503,18-Nov-25,Virginia Beach Vets,md,Furniture,Bookshelf,5,$ 120.22
ORD-11313,16-Oct-25,FOXTAIL FLORIST,DC,food & beverage,Snack Variety Box,1.0,37.84 USD
ORD-13138,2025-09-19,Xpress Couriers LLC,n/a,office supplies,Copy Paper Case,10,43.99 USD
ORD-10728,13-Dec-25,SALEM LANES BOWLING INC,sc ,Electronics,Wireless Mouse,2,26.49
ORD-11346,2026-01-29,oceanfront surf shop ,virginia,Cleaning  ,Hand Soap Case,3,30.42
ORD-10128,12/14/25,Xpress Couriers LLC ,North Carolina,electronics,27in Monitor,10,$ 214.05
ORD-14574,3/26/2025,james river tours,Maryland,Electronics,Label Printer,4,$ 142.61
ORD-13320,6/3/2025,"xpress  couriers, inc. ",md,Safety Equipment,Wet Floor Signs,8,$ 19.69
ord 13816,2025-06-27,Kettle & Crumb Bakery ,South Carolina,office supplies,Whiteboard,3,$ 65.03
ord 11021,10/12/25,Hilltop Hardware ,sc ,Office Supplies,Copy Paper Case,5,44.35 USD
ORD-14644,04/22/25,"PEMBROKE LAW GROUP, INC.",sc ,office supplies,Whiteboard,5.0,$ 64.73
ORD-13744,"December 17, 2025",Inlet  Ice Cream,Washington DC,Cleaning,Mop Kit,10,$ 38.03
ORD-13886,"December 11, 2025","Hilltop Hardware, Inc.",dc,Food & Beverage,Water Cooler Jug,2,12.66
ORD-14573,2025-03-20,hilltop  hardware co. ,md,Electronics,Wireless Mouse,2,$25.24
ORD-10178,2026-04-30,"Pembroke Law Group, Inc. ",sc ,Cleaning,Hand Soap Case,10,29.84 USD
ORD-12311,05/08/25,Tidewater Roofing LLC, NC,Electronics,Wireless Mouse,10,$ 24.31
ORD-14951,45987,Inlet  Ice Cream LLC,na,F&B,Water Cooler Jug,4,13.36 USD
ORD-12355,45838,Gull Point Marina,Maryland,Furniture,Standing Desk,2,416.40
ORD-13906,3/21/2025,greenbrier  gym llc,virginia,Furnture,Standing Desk,5,388.85 USD
ORD-12628,02-Jul-25,VIRGINIA BEACH VETS LLC ,virginia,furniture,Standing Desk,10,"40,755.00 USD"
ORD-11234,02/02/25,LIGHTHOUSE  DAYCARE,VA ,Food and Beverage,Tea Sampler,10,22.69 USD
ORD-12114,7/15/2025,Zenith HVAC Company,N/A,Furniture,Task Chair,4,159.46 USD
ORD-11836,2025-11-20,Kettle & Crumb Bakery,NC,ELECTRONICS,USB-C Dock,1,$94.76
ORD-14953,,Driftwood Decor LLC, NC,Office Supplies,Ink Cartridge,3,$ 32.16
ORD-10550,03/05/25,"Oceanfront Surf Shop, Inc. ",sc ,Electronics,27in Monitor,10,$208.76
ORD-12745,5/13/2025,NORFOLK NOTARY LLC ,sc ,Food & Beverage,Snack Variety Box,2.0,$37.07
ORD-12495,46030,lighthouse  daycare llc,VA,Office Supplies,Whiteboard,1.0,62.41
ORD-12730,12-Nov-25,MOUNT TRASHMORE MINI GOLF INC,Maryland,Ofice Supplies,Whiteboard,1,65.60
ORD-13747,05/14/25,Beacon Bookkeeping LLC,DC,Electronics ,27in Monitor,8,$ 220.93
ORD-10430,4/23/2025,"FIRST COLONY REALTY, INC. ",Maryland,Furniture,File Cabinet,1,$93.99
ORD-11473,"April 30, 2026",Nansemond Nursery Co.,NC,Food & Beverage,Snack Variety Box,5.0,$37.56
ORD-10453,17-Mar-26,Emerald Cleaners Company,South Carolina,cleaning,Trash Liners Box,2,23.06
