order_id,order_date,customer,region,category,product,quantity,unit_price,revenue
ORD-13296,2026-05-11,Emerald Cleaners,DC,Electronics,USB-C Dock,2.0,94.45,188.9
,2026-02-21,Harbor Light Church,VA,Office Supplies,Ink Cartridge,3.0,31.29,93.87
ORD-10619,2025-03-14,Pembroke Law Group,NC,Office Supplies,Ink Cartridge,5.0,33.43,167.15
ORD-11802,2025-11-03,James River Tours,SC,Cleaning,Hand Soap Case,1.0,29.18,29.18
,2026-03-28,Ironclad Fitness,VA,Food & Beverage,Snack Variety Box,3.0,37.09,111.27000000000001
ORD-12844,2025-08-12,Foxtail Florist,SC,Office Supplies,Stapler Set,1.0,18.06,18.06
ORD-10640,2025-05-14,Wavecrest Hotel,,Food & Beverage,Snack Variety Box,8.0,37.66,301.28
ORD-11293,2025-05-28,Yorktown Catering,NC,Food & Beverage,Snack Variety Box,10.0,38.54,385.4
ORD-11244,2026-02-25,Hilltop Hardware,NC,Electronics,27in Monitor,2.0,221.12,442.24
ORD-10924,2025-07-24,Eastline Logistics,DC,Office Supplies,Ink Cartridge,1.0,32.52,32.52
ORD-13819,2025-06-22,Harbor Light Church,MD,Cleaning,Disinfectant 4-Pack,2.0,28.73,57.46
ORD-13050,2026-01-02,Landstown Pediatrics,MD,Furniture,File Cabinet,2.0,103.64,207.28
,2025-04-13,Ironclad Fitness,MD,Safety Equipment,First Aid Kit,4.0,45.38,181.52
ORD-10278,2025-01-07,Yorktown Catering,VA,Cleaning,Mop Kit,4.0,37.37,149.48
ORD-10230,2025-11-30,Nansemond Nursery,VA,Electronics,27in Monitor,10.0,228.43,2284.3
ORD-12779,2025-04-30,Emerald Cleaners,DC,Safety Equipment,Safety Vest 10-Pack,3.0,52.05,156.14999999999998
ORD-10885,2025-02-18,Marlin Print Shop,DC,Furniture,Task Chair,8.0,169.89,1359.12
ORD-10091,2025-01-12,Virginia Beach Vets,SC,Office Supplies,Stapler Set,2.0,18.68,37.36
ORD-13437,2025-12-03,Beacon Bookkeeping,MD,Cleaning,Hand Soap Case,10.0,29.66,296.6
ORD-11401,2025-11-23,Marlin Print Shop,NC,Food & Beverage,Coffee 5lb Bag,1.0,46.26,46.26
ORD-13611,2025-02-14,Kempsville Karate,SC,Cleaning,Hand Soap Case,4.0,29.45,117.8
ORD-14127,2026-03-22,Mount Trashmore Mini Golf,SC,Cleaning,Hand Soap Case,1.0,31.1,31.1
ORD-12747,2025-05-02,James River Tours,VA,Safety Equipment,Safety Vest 10-Pack,2.0,54.04,108.08
ORD-12210,2025-09-20,Oceanfront Surf Shop,DC,Furniture,Bookshelf,2.0,119.35,238.7
ORD-14515,2025-03-08,Bayview Dental,SC,Food & Beverage,Tea Sampler,8.0,22.02,176.16
ORD-13838,2026-04-30,Beacon Bookkeeping,SC,Office Supplies,Whiteboard,10.0,65.33,653.3
ORD-13047,2026-03-27,Greenbrier Gym,VA,Furniture,Task Chair,1.0,164.48,164.48
ORD-13174,2026-05-15,James River Tours,MD,Electronics,USB-C Dock,1.0,94.69,94.69
ORD-13413,2025-09-12,Pembroke Law Group,SC,Office Supplies,Stapler Set,10.0,19.19,191.9
ORD-12851,2025-09-27,Gull Point Marina,NC,Office Supplies,Stapler Set,1.0,17.79,17.79
ORD-12462,2025-08-22,Cardinal Pest Control,MD,Furniture,Standing Desk,1.0,388.46,388.46
ORD-10634,2025-07-13,Kempsville Karate,VA,Electronics,27in Monitor,2.0,228.37,456.74
ORD-11998,2025-04-19,Eastline Logistics,NC,Electronics,Label Printer,10.0,142.91,1429.1
ORD-14339,2026-02-27,Bayview Dental,MD,Cleaning,Trash Liners Box,1.0,22.42,22.42
ORD-10560,2026-02-06,Cardinal Pest Control,SC,Food & Beverage,Water Cooler Jug,2.0,13.1,26.2
ORD-10338,2026-03-17,Driftwood Decor,NC,Safety Equipment,First Aid Kit,5.0,43.71,218.55
ORD-13758,2025-05-05,Foxtail Florist,MD,Food & Beverage,Coffee 5lb Bag,4.0,51.61,206.44
ORD-12249,2025-03-10,Marlin Print Shop,NC,Electronics,Wireless Mouse,1.0,26.21,26.21
ORD-11023,2025-03-11,Ironclad Fitness,VA,Office Supplies,Whiteboard,10.0,64.38,643.8
ORD-10582,2025-11-16,Uptown Barbers,NC,Furniture,Standing Desk,8.0,399.98,3199.84
ORD-11284,2026-01-21,Norfolk Notary,VA,Food & Beverage,Water Cooler Jug,1.0,13.46,13.46
ORD-12738,2025-01-13,Chesapeake Motors,VA,Electronics,Wireless Mouse,5.0,26.31,131.54999999999998
ORD-13350,2025-09-11,Hilltop Hardware,DC,Cleaning,Disinfectant 4-Pack,10.0,29.65,296.5
ORD-13752,2025-03-29,Nansemond Nursery,MD,Electronics,Wireless Mouse,3.0,26.98,80.94
ORD-13748,2025-06-21,Foxtail Florist,SC,Office Supplies,Stapler Set,4.0,18.21,72.84
ORD-10260,2025-05-03,Eastline Logistics,NC,Cleaning,Mop Kit,8.0,35.33,282.64
ORD-12250,2026-05-15,Ironclad Fitness,VA,Cleaning,Trash Liners Box,4.0,22.27,89.08
ORD-10876,2026-01-06,Emerald Cleaners,MD,Furniture,Standing Desk,10.0,393.04,3930.4
ORD-12120,2026-04-30,Osprey Optics,DC,Office Supplies,Stapler Set,1.0,18.64,18.64
ORD-11004,2025-03-22,Yorktown Catering,MD,Food & Beverage,Snack Variety Box,4.0,35.45,141.8
ORD-14054,2025-09-18,Kempsville Karate,MD,Office Supplies,Ink Cartridge,1.0,32.09,32.09
ORD-10981,2025-09-27,Gull Point Marina,,Electronics,Label Printer,8.0,143.68,1149.44
ORD-10279,2026-05-20,Inlet Ice Cream,SC,Safety Equipment,First Aid Kit,3.0,46.6,139.8
ORD-12490,2025-09-27,Hilltop Hardware,MD,Office Supplies,Copy Paper Case,1.0,43.94,43.94
ORD-12312,2025-07-30,Dominion Cafe,NC,Safety Equipment,Safety Vest 10-Pack,1.0,52.0,52.0
ORD-11527,2025-11-21,Mount Trashmore Mini Golf,DC,Cleaning,Mop Kit,1.0,38.88,38.88
ORD-10947,2026-03-27,Jetty Joes Tackle,MD,Safety Equipment,Wet Floor Signs,4.0,19.39,77.56
ORD-12632,2025-01-02,Chesapeake Motors,VA,Office Supplies,Ink Cartridge,8.0,30.71,245.68
ORD-10197,2026-05-23,Dominion Cafe,MD,Electronics,USB-C Dock,1.0,92.38,92.38
ORD-10032,2025-06-11,Harbor Light Church,NC,Electronics,Wireless Mouse,10.0,24.89,248.9
ORD-12979,2025-12-15,Eastline Logistics,MD,Furniture,File Cabinet,10.0,105.92,1059.2
ORD-12345,2025-02-22,Emerald Cleaners,,Electronics,27in Monitor,5.0,236.31,1181.55
ORD-14420,2026-01-28,Cardinal Pest Control,NC,Electronics,Label Printer,5.0,127.96,639.8
,2025-10-27,Eastline Logistics,MD,Food & Beverage,Tea Sampler,3.0,21.28,63.84
ORD-14387,2026-01-01,Quality Crab,VA,Office Supplies,Copy Paper Case,10.0,45.1,451.0
ORD-14942,2025-05-04,Eastline Logistics,VA,Cleaning,Hand Soap Case,4.0,29.65,118.6
ORD-11182,2026-03-08,Kempsville Karate,SC,Food & Beverage,Snack Variety Box,3.0,36.5,109.5
ORD-14527,2025-04-08,Harbor Light Church,DC,Office Supplies,Ink Cartridge,3.0,32.35,97.05000000000001
ORD-12144,2025-12-28,Inlet Ice Cream,DC,Office Supplies,Stapler Set,2.0,19.48,38.96
ORD-11119,2025-02-06,Emerald Cleaners,NC,Office Supplies,Whiteboard,4.0,61.5,246.0
ORD-10431,2026-02-02,Greenbrier Gym,DC,Office Supplies,Copy Paper Case,2.0,40.4,80.8
ORD-13132,2026-05-14,Marlin Print Shop,VA,Cleaning,Disinfectant 4-Pack,5.0,29.66,148.3
ORD-13732,2026-01-05,Harbor Light Church,NC,Safety Equipment,First Aid Kit,4.0,47.95,191.8
ORD-11451,2026-04-24,Nansemond Nursery,NC,Furniture,File Cabinet,8.0,100.48,803.84
ORD-14035,2025-11-10,Marlin Print Shop,MD,Cleaning,Disinfectant 4-Pack,1.0,27.18,27.18
ORD-11039,2025-03-26,First Colony Realty,NC,Cleaning,Disinfectant 4-Pack,1.0,27.59,27.59
ORD-11483,2025-02-25,Chesapeake Motors,NC,Electronics,USB-C Dock,2.0,91.75,183.5
ORD-11363,2025-04-13,Kettle Crumb Bakery,MD,Cleaning,Hand Soap Case,1.0,31.53,31.53
ORD-10610,2025-10-23,Eastline Logistics,MD,Safety Equipment,First Aid Kit,1.0,48.24,48.24
ORD-13988,2025-03-25,Tidewater Roofing,MD,Safety Equipment,First Aid Kit,1.0,47.86,47.86
ORD-11084,2025-03-18,Eastline Logistics,VA,Safety Equipment,Wet Floor Signs,5.0,20.25,101.25
ORD-10331,2026-04-28,Emerald Cleaners,MD,Office Supplies,Whiteboard,1.0,61.28,61.28
ORD-10184,2025-06-18,Virginia Beach Vets,MD,Electronics,27in Monitor,2.0,215.93,431.86
ORD-11987,2025-10-15,Tidewater Roofing,NC,Furniture,File Cabinet,8.0,100.93,807.44
ORD-13343,2025-08-14,Bayview Dental,NC,Electronics,USB-C Dock,1.0,84.73,84.73
ORD-14148,2026-04-24,Virginia Beach Vets,DC,Food & Beverage,Tea Sampler,1.0,20.79,20.79
ORD-14838,2025-01-03,Ironclad Fitness,MD,Cleaning,Mop Kit,10.0,39.23,392.29999999999995
ORD-11413,2026-01-05,Virginia Beach Vets,DC,Furniture,File Cabinet,1.0,105.75,105.75
ORD-11864,2026-03-08,Oceanfront Surf Shop,DC,Electronics,USB-C Dock,5.0,90.68,453.40000000000003
ORD-13424,2026-05-23,Virginia Beach Vets,NC,Cleaning,Trash Liners Box,2.0,23.29,46.58
ORD-13225,2025-08-14,Zenith HVAC,VA,Office Supplies,Whiteboard,4.0,61.99,247.96
ORD-10377,2025-12-11,Foxtail Florist,SC,Food & Beverage,Coffee 5lb Bag,10.0,51.83,518.3
ORD-11832,2026-01-14,James River Tours,SC,Safety Equipment,Fire Extinguisher,1.0,64.79,64.79
,2025-09-13,James River Tours,NC,Office Supplies,Copy Paper Case,10.0,42.0,420.0
,2026-04-20,Yorktown Catering,NC,Safety Equipment,First Aid Kit,1.0,45.42,45.42
ORD-13913,2026-05-03,Driftwood Decor,DC,Food & Beverage,Water Cooler Jug,2.0,13.0,26.0
ORD-14860,2025-02-13,Ironclad Fitness,VA,Office Supplies,Copy Paper Case,2.0,42.51,85.02
ORD-14682,2025-03-08,Inlet Ice Cream,NC,Office Supplies,Whiteboard,1.0,63.92,63.92
ORD-13547,2025-02-01,Mount Trashmore Mini Golf,MD,Food & Beverage,Snack Variety Box,1.0,37.11,37.11
ORD-12267,2026-04-20,Eastline Logistics,VA,Electronics,27in Monitor,1.0,210.4,210.4
ORD-11360,2026-03-23,Pembroke Law Group,MD,Office Supplies,Ink Cartridge,10.0,30.81,308.09999999999997
ORD-11675,2025-05-08,Marlin Print Shop,VA,Cleaning,Mop Kit,1.0,37.66,37.66
ORD-11159,2025-01-11,Greenbrier Gym,MD,Electronics,27in Monitor,2.0,214.84,429.68
ORD-14954,2025-06-15,Osprey Optics,DC,Safety Equipment,Fire Extinguisher,3.0,65.35,196.04999999999998
ORD-14925,2025-10-07,Nansemond Nursery,SC,Furniture,Task Chair,4.0,166.07,664.28
ORD-12206,2025-09-23,Gull Point Marina,VA,Electronics,Label Printer,2.0,127.54,255.08
ORD-14626,2025-10-20,Mount Trashmore Mini Golf,VA,Furniture,File Cabinet,4.0,95.18,380.72
ORD-10217,2025-09-19,Gull Point Marina,MD,Furniture,File Cabinet,1.0,96.8,96.8
ORD-11304,2025-11-27,Uptown Barbers,NC,Office Supplies,Stapler Set,8.0,19.65,157.2
ORD-14640,2026-03-10,Uptown Barbers,SC,Electronics,USB-C Dock,2.0,92.12,184.24
ORD-14464,2025-08-28,Redwing Auto Parts,NC,Office Supplies,Ink Cartridge,1.0,34.16,34.16
ORD-11056,2025-12-14,Hilltop Hardware,SC,Safety Equipment,First Aid Kit,4.0,43.09,172.36
ORD-14268,2026-05-15,Ironclad Fitness,DC,Furniture,File Cabinet,3.0,102.93,308.79
ORD-12217,2025-12-02,Hilltop Hardware,NC,Office Supplies,Ink Cartridge,1.0,30.67,30.67
ORD-12741,2025-02-15,Ironclad Fitness,DC,Electronics,Label Printer,2.0,128.9,257.8
ORD-14530,2025-04-05,Salem Lanes Bowling,VA,Furniture,Standing Desk,2.0,410.38,820.76
ORD-13531,2025-02-20,Landstown Pediatrics,DC,Office Supplies,Copy Paper Case,8.0,41.75,334.0
ORD-11830,2025-07-23,Wavecrest Hotel,MD,Safety Equipment,Fire Extinguisher,1.0,64.45,64.45
ORD-14110,2026-02-05,Wavecrest Hotel,NC,Office Supplies,Copy Paper Case,5.0,42.83,214.14999999999998
ORD-12500,2025-02-19,Dominion Cafe,DC,Office Supplies,Whiteboard,10.0,67.44,674.4
ORD-13572,2025-09-24,Harbor Light Church,SC,Electronics,USB-C Dock,3.0,92.26,276.78000000000003
ORD-11248,2025-06-01,Cardinal Pest Control,SC,Electronics,27in Monitor,3.0,228.89,686.67
ORD-12484,2025-02-24,Atlantic Supply,DC,Food & Beverage,Snack Variety Box,10.0,34.33,343.29999999999995
ORD-10458,2025-11-12,Harbor Light Church,NC,Safety Equipment,Wet Floor Signs,2.0,21.09,42.18
ORD-14699,2025-05-06,Zenith HVAC,MD,Safety Equipment,Wet Floor Signs,5.0,21.21,106.05000000000001
ORD-13613,2025-09-03,Xpress Couriers,NC,Food & Beverage,Tea Sampler,3.0,22.94,68.82000000000001
ORD-12376,2025-11-04,Foxtail Florist,SC,Furniture,File Cabinet,2.0,101.25,202.5
ORD-10214,2025-07-11,Greenbrier Gym,VA,Safety Equipment,Safety Vest 10-Pack,5.0,51.33,256.65
ORD-11732,2026-05-24,Quality Crab,SC,Furniture,Standing Desk,1.0,399.14,399.14
ORD-14581,2025-08-06,Osprey Optics,NC,Safety Equipment,Safety Vest 10-Pack,1.0,51.36,51.36
ORD-14552,2025-09-15,Harbor Light Church,NC,Safety Equipment,First Aid Kit,10.0,43.61,436.1
ORD-10435,2025-05-01,Osprey Optics,VA,Cleaning,Disinfectant 4-Pack,4.0,29.2,116.8
ORD-11204,2026-05-13,Cardinal Pest Control,NC,Electronics,Wireless Mouse,1.0,26.02,26.02
ORD-10134,2025-07-20,Lighthouse Daycare,VA,Safety Equipment,First Aid Kit,1.0,47.24,47.24
ORD-13707,2025-12-17,Pembroke Law Group,NC,Food & Beverage,Water Cooler Jug,5.0,12.18,60.9
ORD-12822,2025-11-01,Xpress Couriers,DC,Furniture,Task Chair,4.0,153.52,614.08
ORD-13848,2025-11-10,Driftwood Decor,MD,Cleaning,Trash Liners Box,8.0,23.08,184.64
ORD-14732,2026-01-13,James River Tours,MD,Electronics,27in Monitor,5.0,222.9,1114.5
ORD-11722,2025-12-12,Wavecrest Hotel,MD,Office Supplies,Ink Cartridge,1.0,31.45,31.45
ORD-11666,2025-07-28,Pembroke Law Group,NC,Electronics,Label Printer,8.0,131.39,1051.12
ORD-10515,2025-07-27,Gull Point Marina,MD,Electronics,USB-C Dock,10.0,86.67,866.7
ORD-13340,2025-04-27,Marlin Print Shop,VA,Safety Equipment,First Aid Kit,8.0,45.98,367.84
ORD-11064,2025-11-09,Mount Trashmore Mini Golf,MD,Cleaning,Mop Kit,5.0,37.18,185.9
ORD-10354,2025-09-15,Landstown Pediatrics,DC,Office Supplies,Stapler Set,5.0,18.59,92.95
ORD-13108,2025-04-05,Yorktown Catering,SC,Cleaning,Disinfectant 4-Pack,5.0,29.23,146.15
ORD-10107,2025-08-05,Atlantic Supply,NC,Electronics,USB-C Dock,5.0,92.54,462.70000000000005
ORD-10009,2025-05-13,Inlet Ice Cream,NC,Cleaning,Trash Liners Box,1.0,23.29,23.29
ORD-14236,2026-01-14,Xpress Couriers,NC,Office Supplies,Whiteboard,2.0,67.43,134.86
ORD-13947,2025-10-16,Marlin Print Shop,MD,Food & Beverage,Tea Sampler,1.0,22.06,22.06
ORD-13636,2025-04-08,Landstown Pediatrics,,Office Supplies,Stapler Set,2.0,19.33,38.66
ORD-11656,2025-11-29,Chesapeake Motors,VA,Office Supplies,Stapler Set,3.0,18.08,54.239999999999995
ORD-12478,2026-03-14,Wavecrest Hotel,VA,Cleaning,Hand Soap Case,1.0,30.28,30.28
ORD-11958,2025-12-22,Zenith HVAC,DC,Safety Equipment,Wet Floor Signs,5.0,19.28,96.4
ORD-14355,2025-09-18,Uptown Barbers,VA,Office Supplies,Whiteboard,1.0,68.02,68.02
ORD-14810,2025-12-14,Cardinal Pest Control,DC,Electronics,27in Monitor,4.0,233.69,934.76
ORD-11643,2025-12-19,Foxtail Florist,SC,Furniture,Task Chair,2.0,163.51,327.02
ORD-13922,2025-01-13,Bayview Dental,SC,Electronics,27in Monitor,2.0,208.88,417.76
ORD-13505,2026-05-28,Virginia Beach Vets,SC,Cleaning,Mop Kit,2.0,36.91,73.82
ORD-14314,2025-08-09,Harbor Light Church,SC,Food & Beverage,Water Cooler Jug,3.0,12.81,38.43
ORD-10973,2025-02-11,James River Tours,MD,Safety Equipment,Wet Floor Signs,1.0,20.5,20.5
ORD-13550,2025-05-20,Lighthouse Daycare,NC,Safety Equipment,Safety Vest 10-Pack,10.0,49.41,494.09999999999997
ORD-14205,2025-03-02,Dominion Cafe,NC,Food & Beverage,Water Cooler Jug,2.0,13.21,26.42
ORD-11705,2025-08-15,Beacon Bookkeeping,DC,Office Supplies,Stapler Set,8.0,17.85,142.8
ORD-10317,2025-12-22,Norfolk Notary,VA,Food & Beverage,Snack Variety Box,3.0,35.35,106.05000000000001
ORD-11755,2025-12-14,Quality Crab,SC,Cleaning,Disinfectant 4-Pack,1.0,27.01,27.01
ORD-10774,2025-10-15,Bayview Dental,VA,Cleaning,Trash Liners Box,2.0,24.29,48.58
ORD-10729,2025-04-14,Landstown Pediatrics,NC,Food & Beverage,Tea Sampler,4.0,21.96,87.84
ORD-14560,2026-03-16,Uptown Barbers,SC,Office Supplies,Whiteboard,1.0,63.81,63.81
ORD-12535,2025-02-09,First Colony Realty,NC,Food & Beverage,Tea Sampler,4.0,22.33,89.32
ORD-11997,2025-02-26,Oceanfront Surf Shop,DC,Food & Beverage,Snack Variety Box,5.0,36.22,181.1
ORD-11745,2026-05-17,Eastline Logistics,VA,Food & Beverage,Snack Variety Box,1.0,37.14,37.14
ORD-11212,2025-02-08,Kempsville Karate,DC,Safety Equipment,First Aid Kit,1.0,45.61,45.61
ORD-13939,2025-04-02,Oceanfront Surf Shop,NC,Food & Beverage,Tea Sampler,1.0,23.22,23.22
ORD-13257,2025-03-12,Emerald Cleaners,VA,Safety Equipment,First Aid Kit,10.0,47.8,478.0
ORD-12977,2025-12-28,Hilltop Hardware,VA,Food & Beverage,Snack Variety Box,8.0,35.02,280.16
ORD-11467,2025-08-30,Atlantic Supply,VA,Electronics,Wireless Mouse,2.0,25.4,50.8
ORD-12605,2026-05-18,Foxtail Florist,NC,Safety Equipment,Fire Extinguisher,3.0,72.08,216.24
ORD-12870,2025-12-07,Tidewater Roofing,NC,Cleaning,Mop Kit,5.0,36.44,182.2
ORD-13705,2025-12-17,Nansemond Nursery,DC,Safety Equipment,First Aid Kit,3.0,42.8,128.39999999999998
ORD-14380,2025-05-26,Landstown Pediatrics,VA,Cleaning,Disinfectant 4-Pack,1.0,29.12,29.12
ORD-13239,2025-04-03,Jetty Joes Tackle,NC,Cleaning,Mop Kit,2.0,37.54,75.08
ORD-13121,2025-10-17,Driftwood Decor,DC,Food & Beverage,Water Cooler Jug,2.0,12.72,25.44
ORD-11813,2025-09-02,Redwing Auto Parts,DC,Electronics,Wireless Mouse,4.0,24.2,96.8
ORD-13032,2025-09-01,Lighthouse Daycare,NC,Cleaning,Mop Kit,3.0,37.43,112.28999999999999
ORD-10858,2025-09-17,Hilltop Hardware,SC,Furniture,File Cabinet,2.0,103.01,206.02
ORD-11044,2025-04-09,Redwing Auto Parts,VA,Electronics,Wireless Mouse,5.0,24.66,123.3
ORD-12596,2025-06-08,Zenith HVAC,VA,Furniture,Bookshelf,1.0,119.52,119.52
ORD-10558,2026-03-21,Ironclad Fitness,MD,Food & Beverage,Coffee 5lb Bag,5.0,50.13,250.65
ORD-13393,2025-09-26,James River Tours,SC,Cleaning,Mop Kit,3.0,35.18,105.53999999999999
ORD-13733,2025-08-01,Yorktown Catering,MD,Safety Equipment,First Aid Kit,5.0,44.48,222.39999999999998
ORD-13366,2025-06-22,Yorktown Catering,MD,Cleaning,Hand Soap Case,1.0,28.38,28.38
ORD-12510,2025-03-02,Hilltop Hardware,DC,Furniture,Bookshelf,3.0,112.5,337.5
ORD-11156,2026-01-30,Lighthouse Daycare,SC,Cleaning,Mop Kit,1.0,38.57,38.57
ORD-13877,2025-07-19,Quality Crab,SC,Cleaning,Mop Kit,4.0,39.57,158.28
ORD-10863,2026-05-12,Wavecrest Hotel,VA,Electronics,Wireless Mouse,2.0,26.77,53.54
ORD-14153,2025-12-17,Virginia Beach Vets,MD,Electronics,Wireless Mouse,1.0,25.96,25.96
ORD-12839,2025-10-20,Lighthouse Daycare,SC,Furniture,Task Chair,10.0,163.17,1631.6999999999998
ORD-12884,2025-11-27,Foxtail Florist,MD,Furniture,Standing Desk,1.0,388.1,388.1
ORD-13161,2025-10-13,Foxtail Florist,NC,Office Supplies,Whiteboard,10.0,65.65,656.5
ORD-10956,2025-05-29,Gull Point Marina,VA,Safety Equipment,Safety Vest 10-Pack,8.0,49.87,398.96
ORD-13128,2025-05-04,Dominion Cafe,NC,Electronics,Label Printer,5.0,134.47,672.35
ORD-14677,2026-02-22,Eastline Logistics,DC,Furniture,Task Chair,1.0,162.91,162.91
ORD-12702,2025-07-29,James River Tours,MD,Electronics,Wireless Mouse,10.0,25.48,254.8
ORD-10614,2025-03-06,Wavecrest Hotel,VA,Food & Beverage,Water Cooler Jug,8.0,12.86,102.88
ORD-12436,2025-12-06,Foxtail Florist,MD,Food & Beverage,Snack Variety Box,10.0,38.08,380.79999999999995
ORD-13456,2025-05-24,Uptown Barbers,MD,Safety Equipment,Wet Floor Signs,1.0,19.96,19.96
ORD-10078,2026-02-01,Inlet Ice Cream,MD,Furniture,Bookshelf,2.0,120.07,240.14
ORD-14708,2025-02-15,Wavecrest Hotel,VA,Furniture,Task Chair,4.0,167.03,668.12
ORD-11257,2025-04-27,First Colony Realty,SC,Furniture,Bookshelf,10.0,120.31,1203.1
ORD-13869,2026-03-27,Beacon Bookkeeping,,Furniture,Bookshelf,1.0,111.57,111.57
ORD-11239,2025-07-16,Landstown Pediatrics,SC,Cleaning,Mop Kit,1.0,35.95,35.95
ORD-11599,2025-11-11,Chesapeake Motors,DC,Food & Beverage,Coffee 5lb Bag,5.0,47.83,239.14999999999998
ORD-13489,2025-05-14,Jetty Joes Tackle,DC,Office Supplies,Stapler Set,1.0,17.71,17.71
ORD-12387,2026-01-14,Virginia Beach Vets,MD,Office Supplies,Ink Cartridge,1.0,33.46,33.46
ORD-13010,2025-08-04,Chesapeake Motors,,Electronics,Wireless Mouse,10.0,25.35,253.5
ORD-12431,2025-07-23,Pembroke Law Group,SC,Food & Beverage,Coffee 5lb Bag,3.0,51.23,153.69
ORD-11081,2025-04-25,Tidewater Roofing,SC,Cleaning,Disinfectant 4-Pack,1.0,26.51,26.51
ORD-13270,2025-02-03,Lighthouse Daycare,SC,Office Supplies,Stapler Set,1.0,17.95,17.95
ORD-14264,2025-03-08,Gull Point Marina,DC,Cleaning,Mop Kit,10.0,36.9,369.0
ORD-12899,2025-03-02,Emerald Cleaners,DC,Office Supplies,Copy Paper Case,4.0,42.4,169.6
ORD-12204,2026-03-17,Chesapeake Motors,DC,Furniture,Standing Desk,2.0,412.12,824.24
ORD-11626,2025-12-07,Driftwood Decor,VA,Safety Equipment,First Aid Kit,8.0,43.9,351.2
ORD-12451,2025-04-28,Pembroke Law Group,VA,Cleaning,Disinfectant 4-Pack,1.0,26.22,26.22
ORD-13691,2025-06-18,Inlet Ice Cream,SC,Furniture,Standing Desk,4.0,380.57,1522.28
ORD-13567,2025-01-10,Dominion Cafe,NC,Safety Equipment,Fire Extinguisher,2.0,70.83,141.66
ORD-13749,2025-03-25,Ironclad Fitness,DC,Furniture,File Cabinet,1.0,96.68,96.68
ORD-14483,2025-05-25,Tidewater Roofing,MD,Safety Equipment,Wet Floor Signs,2.0,20.04,40.08
ORD-13575,2026-04-17,Marlin Print Shop,DC,Furniture,Bookshelf,2.0,121.0,242.0
ORD-14529,2025-03-17,Norfolk Notary,DC,Furniture,Standing Desk,8.0,398.12,3184.96
ORD-14617,2026-02-22,Greenbrier Gym,DC,Furniture,Standing Desk,1.0,389.57,389.57
ORD-14539,2025-04-27,Yorktown Catering,DC,Food & Beverage,Water Cooler Jug,8.0,13.05,104.4
,2025-07-31,Oceanfront Surf Shop,VA,Food & Beverage,Coffee 5lb Bag,5.0,48.56,242.8
ORD-11092,2025-03-07,Chesapeake Motors,NC,Electronics,USB-C Dock,4.0,91.93,367.72
ORD-10557,2025-01-25,Bayview Dental,MD,Electronics,Label Printer,1.0,142.08,142.08
ORD-13621,2026-05-12,Wavecrest Hotel,MD,Cleaning,Disinfectant 4-Pack,5.0,28.67,143.35000000000002
ORD-12077,2025-05-09,Greenbrier Gym,SC,Cleaning,Trash Liners Box,1.0,22.35,22.35
ORD-14814,2026-04-27,Beacon Bookkeeping,NC,Furniture,Task Chair,4.0,172.05,688.2
ORD-10611,2025-08-06,Pembroke Law Group,MD,Food & Beverage,Tea Sampler,2.0,20.56,41.12
ORD-12659,2025-06-08,Nansemond Nursery,DC,Safety Equipment,Fire Extinguisher,2.0,64.44,128.88
ORD-14962,2025-04-20,Marlin Print Shop,MD,Office Supplies,Copy Paper Case,3.0,41.52,124.56
ORD-14491,2025-08-19,Chesapeake Motors,SC,Food & Beverage,Coffee 5lb Bag,1.0,48.71,48.71
,2026-01-22,Lighthouse Daycare,DC,Furniture,Task Chair,8.0,153.55,1228.4
ORD-12498,2025-02-27,Norfolk Notary,SC,Safety Equipment,Safety Vest 10-Pack,1.0,53.99,53.99
ORD-13193,2025-10-03,Inlet Ice Cream,DC,Food & Beverage,Tea Sampler,5.0,20.44,102.2
ORD-10358,2026-04-21,Zenith HVAC,MD,Electronics,USB-C Dock,1.0,93.71,93.71
ORD-14399,2025-04-22,Pembroke Law Group,VA,Safety Equipment,First Aid Kit,1.0,48.26,48.26
ORD-14662,2026-03-25,Gull Point Marina,MD,Cleaning,Mop Kit,3.0,37.16,111.47999999999999
ORD-13820,2026-05-26,Virginia Beach Vets,NC,Office Supplies,Ink Cartridge,4.0,33.72,134.88
ORD-11774,2025-07-16,Atlantic Supply,VA,Food & Beverage,Snack Variety Box,5.0,35.68,178.4
ORD-12100,2026-04-16,Dominion Cafe,VA,Safety Equipment,Fire Extinguisher,5.0,68.47,342.35
ORD-10630,2025-10-13,Pembroke Law Group,NC,Food & Beverage,Snack Variety Box,1.0,34.79,34.79
ORD-12247,2026-04-22,Emerald Cleaners,MD,Food & Beverage,Snack Variety Box,2.0,36.95,73.9
ORD-11770,2026-02-04,Tidewater Roofing,DC,Food & Beverage,Snack Variety Box,5.0,37.81,189.05
ORD-10581,2026-02-15,Oceanfront Surf Shop,SC,Safety Equipment,Fire Extinguisher,2.0,64.63,129.26
ORD-10057,2025-05-19,Osprey Optics,MD,Office Supplies,Stapler Set,10.0,18.71,187.10000000000002
ORD-13348,2025-10-24,Landstown Pediatrics,VA,Safety Equipment,Safety Vest 10-Pack,3.0,51.17,153.51
ORD-13963,2025-04-06,James River Tours,NC,Office Supplies,Copy Paper Case,1.0,41.04,41.04
ORD-13069,2026-02-28,Mount Trashmore Mini Golf,MD,Furniture,File Cabinet,3.0,105.74,317.21999999999997
